Link of Listing,Home Type,City,Address,Status,Price,Broker Name
https://www.zillow.com/homedetails/36-Schermerhorn-St-Brooklyn-NY-11201/122025342_zpid/,TOWNHOUSE,Brooklyn,"36 Schermerhorn St, Brooklyn, NY 11201",For Sale by Agent,"$6,995,000",Leslie J. Garfield
https://www.zillow.com/homedetails/693-Saint-Johns-Pl-Brooklyn-NY-11216/30592411_zpid/,SINGLE_FAMILY,Brooklyn,"693 Saint Johns Pl, Brooklyn, NY 11216",For Sale by Agent,"$1,995,000",Corcoran
https://www.zillow.com/homedetails/1302-Foster-Ave-Brooklyn-NY-11230/30669766_zpid/,MULTI_FAMILY,Brooklyn,"1302 Foster Ave, Brooklyn, NY 11230",For Sale by Agent,"$1,850,000",Compass
https://www.zillow.com/homedetails/413-Degraw-St-Brooklyn-NY-11217/30571946_zpid/,TOWNHOUSE,Brooklyn,"413 Degraw St, Brooklyn, NY 11217",For Sale by Agent,"$7,400,000",Compass
https://www.zillow.com/homedetails/226-12th-St-Brooklyn-NY-11215/30585581_zpid/,MULTI_FAMILY,Brooklyn,"226 12th St, Brooklyn, NY 11215",For Sale by Agent,"$2,999,990",Realty Trends Corp
https://www.zillow.com/homedetails/48-Garden-Pl-Brooklyn-NY-11201/30567867_zpid/,TOWNHOUSE,Brooklyn,"48 Garden Pl, Brooklyn, NY 11201",For Sale by Agent,"$10,495,000",Compass
https://www.zillow.com/homedetails/215-Java-St-MF-Brooklyn-NY-11222/2054478703_zpid/,MULTI_FAMILY,Brooklyn,"215 Java St #MF, Brooklyn, NY 11222",For Sale by Agent,"$1,149,000",Capri Jet Realty Corp
https://www.zillow.com/homedetails/1419-E-98th-St-Brooklyn-NY-11236/30777321_zpid/,MULTI_FAMILY,Brooklyn,"1419 E 98th St, Brooklyn, NY 11236",For Sale by Agent,"$699,000",Talk of the Town Realty
https://www.zillow.com/homedetails/464-5th-St-Brooklyn-NY-11215/30584176_zpid/,TOWNHOUSE,Brooklyn,"464 5th St, Brooklyn, NY 11215",For Sale by Agent,"$3,900,000",Keller Williams NYC
https://www.zillow.com/homedetails/266-Bond-St-Brooklyn-NY-11217/2057345356_zpid/,SINGLE_FAMILY,Brooklyn,"266 Bond St, Brooklyn, NY 11217",For Sale by Owner,"$6,500,007",N/A
https://www.zillow.com/homedetails/2526-Ralph-Ave-Brooklyn-NY-11234/30781210_zpid/,SINGLE_FAMILY,Brooklyn,"2526 Ralph Ave, Brooklyn, NY 11234",For Sale by Agent,"$699,000",Pride Estates
https://www.zillow.com/homedetails/65-Gates-Ave-Brooklyn-NY-11238/83047893_zpid/,MULTI_FAMILY,Brooklyn,"65 Gates Ave, Brooklyn, NY 11238",For Sale by Agent,"$2,600,000",Compass
https://www.zillow.com/homedetails/445-E-46th-St-Brooklyn-NY-11203/30659980_zpid/,MULTI_FAMILY,Brooklyn,"445 East 46 St, East Flatbush, NY 11203",For Sale by Agent,"$1,100,000",Real Broker NY LLC
https://www.zillow.com/homedetails/629-60th-St-Brooklyn-NY-11220/30579695_zpid/,MULTI_FAMILY,Brooklyn,"629 60th St, Brooklyn, NY 11220",For Sale by Agent,"$1,380,000",E House Realty & Mgt. Inc.
https://www.zillow.com/homedetails/221-Mac-Donough-St-Brooklyn-NY-11233/30605368_zpid/,TOWNHOUSE,Brooklyn,"221 Mac Donough St, Brooklyn, NY 11233",For Sale by Agent,"$2,995,000",Brown Harris Stevens
https://www.zillow.com/homedetails/206-Vanderbilt-Ave-Brooklyn-NY-11205/30615369_zpid/,MULTI_FAMILY,Brooklyn,"206 Vanderbilt Ave, Brooklyn, NY 11205",For Sale by Agent,"$4,800,000",Corcoran
https://www.zillow.com/homedetails/603-18th-St-Brooklyn-NY-11218/30580317_zpid/,TOWNHOUSE,Brooklyn,"603 18th St, Brooklyn, NY 11218",For Sale by Agent,"$1,450,000",Safdie Realty Group
https://www.zillow.com/homedetails/24-Jerome-St-FLOOR-2-Brooklyn-NY-11207/2053275914_zpid/,MULTI_FAMILY,Brooklyn,"24 Jerome St FLOOR 2, Brooklyn, NY 11207",For Sale by Agent,"$1,188,000",My Home Advisors
https://www.zillow.com/homedetails/2626-National-Dr-Brooklyn-NY-11234/30787955_zpid/,SINGLE_FAMILY,Brooklyn,"2626 National Dr, Brooklyn, NY 11234",For Sale by Agent,"$6,900,000",Brooklyn's 4 U Realty LLC
https://www.zillow.com/homedetails/941-Newkirk-Ave-Brooklyn-NY-11230/30676196_zpid/,SINGLE_FAMILY,Brooklyn,"941 Newkirk Ave, Brooklyn, NY 11230",For Sale by Agent,"$919,000",Douglas Elliman
https://www.zillow.com/homedetails/1400-E-52nd-St-Brooklyn-NY-11234/30762291_zpid/,MULTI_FAMILY,Brooklyn,"1400 E 52nd St, Brooklyn, NY 11234",For Sale by Agent,"$849,000",DEFALCO TRISTAN
https://www.zillow.com/homedetails/185-Highland-Blvd-Brooklyn-NY-11207/30636485_zpid/,SINGLE_FAMILY,Brooklyn,"185 Highland Blvd, Brooklyn, NY 11207",For Sale by Agent,"$898,000",Pride Estates
https://www.zillow.com/homedetails/74-89th-St-Brooklyn-NY-11209/30700675_zpid/,SINGLE_FAMILY,Brooklyn,"74 89th St, Brooklyn, NY 11209",For Sale by Agent,"$1,298,000",Remax Real Estate Professionals
https://www.zillow.com/homedetails/30-College-Pl-Brooklyn-NY-11201/30567504_zpid/,TOWNHOUSE,Brooklyn,"30 College Pl, Brooklyn, NY 11201",For Sale by Agent,"$5,695,000",Leslie J. Garfield
https://www.zillow.com/homedetails/1559-W-4th-St-Brooklyn-NY-11204/30719599_zpid/,SINGLE_FAMILY,Brooklyn,"1559 W 4th Street, Bensonhurst, NY 11204",Non Owner Occupied,"$899,900",Liberty Chateau Realty Inc
https://www.zillow.com/homedetails/114A-Hart-St-Brooklyn-NY-11206/2080998161_zpid/,MULTI_FAMILY,Brooklyn,"114A Hart St, Brooklyn, NY 11206",For Sale by Agent,"$2,400,000",Compass
https://www.zillow.com/homedetails/74-Clara-St-Brooklyn-NY-11218/30672437_zpid/,SINGLE_FAMILY,Brooklyn,"74 Clara St, Brooklyn, NY 11218",For Sale by Agent,"$975,000",Brown Harris Stevens
https://www.zillow.com/homedetails/695-Meeker-Ave-Brooklyn-NY-11222/2092997316_zpid/,MULTI_FAMILY,Brooklyn,"695 Meeker Avenue, Greenpoint, NY 11222",For Sale by Agent,"$1,300,000",Mitra Hakimi Realty Group LLC
https://www.zillow.com/homedetails/2046-Pacific-St-Brooklyn-NY-11233/30598149_zpid/,MULTI_FAMILY,Brooklyn,"2046 Pacific St, Brooklyn, NY 11233",For Sale by Agent,"$1,250,000",5 Boro Realty Corp
https://www.zillow.com/homedetails/1455-E-15th-St-Brooklyn-NY-11230/30725979_zpid/,SINGLE_FAMILY,Brooklyn,"1455 E 15th St, Brooklyn, NY 11230",For Sale by Agent,"$1,075,000",Behfar Team LLC
https://www.zillow.com/homedetails/612-3rd-St-Brooklyn-NY-11215/30587520_zpid/,TOWNHOUSE,Brooklyn,"612 3rd St, Brooklyn, NY 11215",For Sale by Agent,"$6,295,000",Corcoran
https://www.zillow.com/homedetails/24-Brighton-3rd-Ln-Brooklyn-NY-11235/245038783_zpid/,SINGLE_FAMILY,Brooklyn,"24 Brighton 3rd Ln, Brooklyn, NY 11235",For Sale by Agent,"$399,000",BHHS Fillmore R.E.
https://www.zillow.com/homedetails/4115-Hubbard-Pl-Brooklyn-NY-11210/30761650_zpid/,MULTI_FAMILY,Brooklyn,"4115 Hubbard Pl, Brooklyn, NY 11210",For Sale by Agent,"$2,999,000",RE/MAX Edge
https://www.zillow.com/homedetails/1051-Herkimer-St-Brooklyn-NY-11233/30601229_zpid/,MULTI_FAMILY,Brooklyn,"1051 Herkimer St, Brooklyn, NY 11233",For Sale by Agent,"$795,000",BELLMARC
https://www.zillow.com/homedetails/112-Washington-Ave-Brooklyn-NY-11205/30611737_zpid/,TOWNHOUSE,Brooklyn,"112 Washington Ave, Brooklyn, NY 11205",For Sale by Agent,"$4,000,000",Mark O'Brien Development LLC
https://www.zillow.com/homedetails/56-Winthrop-St-9-Brooklyn-NY-11225/2056101569_zpid/,MULTI_FAMILY,Brooklyn,"56 Winthrop St #9, Brooklyn, NY 11225",For Sale by Agent,"$1,200,000",Coldwell Banker Reliable Real Estate
https://www.zillow.com/homedetails/1838-Brown-St-Brooklyn-NY-11229/30729013_zpid/,MULTI_FAMILY,Brooklyn,"1838 Brown St, Brooklyn, NY 11229",For Sale by Agent,"$938,000",Exit Realty Top Properties
https://www.zillow.com/homedetails/1623-Bay-Ridge-Ave-Brooklyn-NY-11204/30682926_zpid/,MULTI_FAMILY,Brooklyn,"1623 Bay Ridge Ave, Brooklyn, NY 11204",For Sale by Agent,"$1,680,000",Ben Bay Realty Co
https://www.zillow.com/homedetails/56-Winthrop-St-Brooklyn-NY-11225/2101548808_zpid/,MULTI_FAMILY,Brooklyn,"56 Winthrop Street, Flatbush, NY 11226",For Sale by Agent,"$1,200,000",Coldwell Banker Reliable R E
https://www.zillow.com/homedetails/1339-Decatur-St-Brooklyn-NY-11237/30630586_zpid/,MULTI_FAMILY,Brooklyn,"1339 Decatur St, Brooklyn, NY 11237",For Sale by Agent,"$1,099,000",Top Nest Inc.
https://www.zillow.com/homedetails/26-Durland-Pl-Brooklyn-NY-11236/30773843_zpid/,SINGLE_FAMILY,Brooklyn,"26 Durland, Canarsie, NY 11236",For Sale by Agent,"$460,000",Unlimited Homes Realty Inc
https://www.zillow.com/homedetails/1885-W-11th-St-Brooklyn-NY-11223/30722664_zpid/,MULTI_FAMILY,Brooklyn,"1885 W 11th St, Brooklyn, NY 11223",For Sale by Agent,"$1,280,000",Robert Defalco Realty
https://www.zillow.com/homedetails/2047-E-38th-St-Brooklyn-NY-11234/30785970_zpid/,SINGLE_FAMILY,Brooklyn,"2047 E 38th Street, Marine Park, NY 11234",Non Owner Occupied,"$799,999",HomeLink Homes LLC
https://www.zillow.com/homedetails/7619-10th-Ave-Brooklyn-NY-11228/30696088_zpid/,SINGLE_FAMILY,Brooklyn,"7619 10th Ave, Brooklyn, NY 11228",For Sale by Agent,"$1,100,000",Remax Real Estate Professionals
https://www.zillow.com/homedetails/32-Ludlam-Pl-Brooklyn-NY-11225/30594640_zpid/,MULTI_FAMILY,Brooklyn,"32 Ludlam Pl, Brooklyn, NY 11225",For Sale by Agent,"$1,449,000",Century 21 Achievers
https://www.zillow.com/homedetails/137-Dahlgren-Pl-Brooklyn-NY-11228/30701098_zpid/,SINGLE_FAMILY,Brooklyn,"137 Dahlgren Pl, Brooklyn, NY 11228",For Sale by Agent,"$989,999",Pen Realty LLC
https://www.zillow.com/homedetails/1953-Kimball-St-Brooklyn-NY-11234/30785329_zpid/,SINGLE_FAMILY,Brooklyn,"1953 Kimball St, Brooklyn, NY 11234",For Sale by Agent,"$350,000",SOWAE CORP
https://www.zillow.com/homedetails/135-89th-St-Brooklyn-NY-11209/142961445_zpid/,SINGLE_FAMILY,Brooklyn,"135 89th St, Brooklyn, NY 11209",For Sale by Agent,"$1,099,000",Remax Edge
https://www.zillow.com/homedetails/67-Remsen-St-Brooklyn-NY-11201/2124329933_zpid/,TOWNHOUSE,Brooklyn,"67 Remsen St, Brooklyn, NY 11201",For Sale by Agent,"$7,250,000",Leslie J. Garfield
https://www.zillow.com/homedetails/1123-Bay-Ridge-Pkwy-Brooklyn-NY-11228/30705359_zpid/,SINGLE_FAMILY,Brooklyn,"1123 Bay Ridge Pkwy, Brooklyn, NY 11228",For Sale by Agent,"$969,000",Remax Real Estate Professionals
https://www.zillow.com/homedetails/7811-10th-Ave-Brooklyn-NY-11228/30697100_zpid/,SINGLE_FAMILY,Brooklyn,"7811 10th Ave, Brooklyn, NY 11228",For Sale by Agent,"$1,298,000",Berkshire Hathaway HomeServices Cangiano Estates
https://www.zillow.com/homedetails/499-E-29th-St-Brooklyn-NY-11210/30669723_zpid/,MULTI_FAMILY,Brooklyn,"499 E 29th St, Brooklyn, NY 11210",RecentChange,"$729,900",BHHS Fillmore R.E.
https://www.zillow.com/homedetails/444-New-Jersey-Ave-Brooklyn-NY-11207/30634690_zpid/,SINGLE_FAMILY,Brooklyn,"444 New Jersey Ave, Brooklyn, NY 11207",For Sale by Agent,"$400,000",R New York
https://www.zillow.com/homedetails/362-90th-St-Brooklyn-NY-11209/30700785_zpid/,MULTI_FAMILY,Brooklyn,"362 90th St, Brooklyn, NY 11209",For Sale by Agent,"$999,999","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/1557-E-34th-St-Brooklyn-NY-11234/30756340_zpid/,SINGLE_FAMILY,Brooklyn,"1557 E 34th St, Brooklyn, NY 11234",For Sale by Agent,"$799,000",Madison Estates Sotheby's International Realty
https://www.zillow.com/homedetails/363-Amboy-St-Brooklyn-NY-11212/30632902_zpid/,MULTI_FAMILY,Brooklyn,"363 Amboy St, Brooklyn, NY 11212",For Sale by Agent,"$1,395,000",Douglas Elliman
https://www.zillow.com/homedetails/73-Steuben-St-10FAM-Brooklyn-NY-11205/2059928139_zpid/,MULTI_FAMILY,Brooklyn,"73 Steuben St #10FAM, Brooklyn, NY 11205",For Sale by Agent,"$3,600,000",Oxford Property Group
https://www.zillow.com/homedetails/2120-E-26th-St-Brooklyn-NY-11229/30744875_zpid/,MULTI_FAMILY,Brooklyn,"2120 E 26th St, Brooklyn, NY 11229",For Sale by Agent,"$1,139,000",Remax Edge
https://www.zillow.com/homedetails/37-Prospect-Pl-Brooklyn-NY-11217/2123522051_zpid/,MULTI_FAMILY,Brooklyn,"37 Prospect Pl, Brooklyn, NY 11217",For Sale by Agent,"$3,995,000",Brown Harris Stevens
https://www.zillow.com/homedetails/927-Hart-St-Brooklyn-NY-11237/30625510_zpid/,SINGLE_FAMILY,Brooklyn,"927 Hart St, Brooklyn, NY 11237",For Sale by Agent,"$1,649,000",Continental Real Estate Grp In
https://www.zillow.com/homedetails/160-Eagle-St-Brooklyn-NY-11222/2083841790_zpid/,MULTI_FAMILY,Brooklyn,"160 Eagle St, Brooklyn, NY 11222",For Sale by Agent,"$2,500,000",Douglas Elliman
https://www.zillow.com/homedetails/635-E-104th-St-Brooklyn-NY-11236/30773795_zpid/,SINGLE_FAMILY,Brooklyn,"635 E 104th Street, Canarsie, NY 11236",For Sale by Agent,"$415,000",Fave Realty Inc
https://www.zillow.com/homedetails/6219-16th-Ave-Brooklyn-NY-11204/30680877_zpid/,MULTI_FAMILY,Brooklyn,"6219 16th Ave, Brooklyn, NY 11204",For Sale by Agent,"$1,198,000",Momentum Real Estate LLC
https://www.zillow.com/homedetails/4-78th-St-Brooklyn-NY-11209/30696210_zpid/,SINGLE_FAMILY,Brooklyn,"4 78th St, Brooklyn, NY 11209",For Sale by Agent,"$1,175,000",Elegran | Forbes Global Properties
https://www.zillow.com/homedetails/1648-Marine-Pkwy-Brooklyn-NY-11234/30756712_zpid/,SINGLE_FAMILY,Brooklyn,"1648 Marine Pkwy, Brooklyn, NY 11234",For Sale by Agent,"$999,000",Remax Edge
https://www.zillow.com/homedetails/1559-W-7th-St-Brooklyn-NY-11204/30719419_zpid/,MULTI_FAMILY,Brooklyn,"1559 W 7th St, Brooklyn, NY 11204",For Sale by Agent,"$1,298,000",Calabrese Real Estate
https://www.zillow.com/homedetails/3708-Avenue-M-Brooklyn-NY-11234/30755311_zpid/,SINGLE_FAMILY,Brooklyn,"3708 Avenue M, Brooklyn, NY 11234",For Sale by Agent,"$815,999",Corcoran
https://www.zillow.com/homedetails/1733-Albany-Ave-Brooklyn-NY-11210/30758616_zpid/,SINGLE_FAMILY,Brooklyn,"1733 Albany Ave, Brooklyn, NY 11210",For Sale by Agent,"$679,900","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/11-Grant-Ave-Brooklyn-NY-11208/30641951_zpid/,MULTI_FAMILY,Brooklyn,"11 Grant Avenue, Cypress Hills, NY 11208",For Sale by Agent,"$988,000",Winzone Realty Inc
https://www.zillow.com/homedetails/457-Van-Sicklen-St-Brooklyn-NY-11223/30737767_zpid/,MULTI_FAMILY,Brooklyn,"457 Van Sicklen St, Brooklyn, NY 11223",For Sale by Agent,"$750,000",Remax Real Estate Professionals
https://www.zillow.com/homedetails/399-Monroe-St-Brooklyn-NY-11221/30609189_zpid/,MULTI_FAMILY,Brooklyn,"399 Monroe St, Brooklyn, NY 11221",For Sale by Agent,"$1,699,000",Top Nest Inc.
https://www.zillow.com/homedetails/1268-76th-St-Brooklyn-NY-11228/30706483_zpid/,SINGLE_FAMILY,Brooklyn,"1268 76th St, Brooklyn, NY 11228",For Sale by Agent,"$1,188,000",Ben Bay Realty Co
https://www.zillow.com/homedetails/1315-E-64th-St-Brooklyn-NY-11234/30780623_zpid/,SINGLE_FAMILY,Brooklyn,"1315 E 64th St, Brooklyn, NY 11234",For Sale by Agent,"$830,000",Century 21 Milestone Realty
https://www.zillow.com/homedetails/1845-Troy-Ave-Brooklyn-NY-11234/30760668_zpid/,MULTI_FAMILY,Brooklyn,"1845 Troy Ave, Brooklyn, NY 11234",For Sale by Agent,"$815,000",Urban Pulse Realty LLC
https://www.zillow.com/homedetails/367-Sackett-St-Brooklyn-NY-11231/30572068_zpid/,MULTI_FAMILY,Brooklyn,"367 Sackett St, Brooklyn, NY 11231",For Sale by Agent,"$3,150,000",Realty Collective
https://www.zillow.com/homedetails/615-President-St-Brooklyn-NY-11215/30582931_zpid/,MULTI_FAMILY,Brooklyn,"615 President St, Brooklyn, NY 11215",For Sale by Agent,"$2,250,000",Compass
https://www.zillow.com/homedetails/3122-Avenue-W-Brooklyn-NY-11229/30793161_zpid/,SINGLE_FAMILY,Brooklyn,"3122 Avenue W, Brooklyn, NY 11229",For Sale by Agent,"$659,000",Ilite Realty Inc
https://www.zillow.com/homedetails/1203-8th-Ave-APT-1L-Brooklyn-NY-11215/2115974459_zpid/,MULTI_FAMILY,Brooklyn,"1203 8th Ave APT 1L, Brooklyn, NY 11215",For Sale by Agent,"$2,500,000",Corcoran
https://www.zillow.com/homedetails/435-81st-St-Brooklyn-NY-11209/30697874_zpid/,TOWNHOUSE,Brooklyn,"435 81st St, Brooklyn, NY 11209",For Sale by Agent,"$1,200,000",Brown Harris Stevens
https://www.zillow.com/homedetails/559-Saratoga-Ave-Brooklyn-NY-11212/30631597_zpid/,SINGLE_FAMILY,Brooklyn,"559 Saratoga Avenue, Brownsville, NY 11212",For Sale by Agent,"$499,000",Century 21 Milestone Realty
https://www.zillow.com/homedetails/154-E-22nd-St-Brooklyn-NY-11226/30666924_zpid/,MULTI_FAMILY,Brooklyn,"154 E 22nd St, Brooklyn, NY 11226",For Sale by Agent,"$949,000",American Homes Group
https://www.zillow.com/homedetails/229-Monroe-St-Brooklyn-NY-11216/30609130_zpid/,SINGLE_FAMILY,Brooklyn,"229 Monroe St, Brooklyn, NY 11216",For Sale by Agent,"$1,439,000",Excell Choice Realty
https://www.zillow.com/homedetails/69-Orange-St-Brooklyn-NY-11201/30567358_zpid/,SINGLE_FAMILY,Brooklyn,"69 Orange St, Brooklyn, NY 11201",For Sale by Agent,"$8,950,000",Douglas Elliman
https://www.zillow.com/homedetails/288-20th-St-6-Brooklyn-NY-11215/2053972232_zpid/,MULTI_FAMILY,Brooklyn,"288 20th St #6, Brooklyn, NY 11215",For Sale by Agent,"$1,150,000",Oxford Property Group
https://www.zillow.com/homedetails/18-Pine-St-Brooklyn-NY-11208/30642198_zpid/,SINGLE_FAMILY,Brooklyn,"18 Pine Street, Cypress Hills, NY 11208",For Sale by Agent,"$699,999",Chase Global Realty Corp
https://www.zillow.com/homedetails/334-Carroll-St-Brooklyn-NY-11231/30572747_zpid/,TOWNHOUSE,Brooklyn,"334 Carroll St, Brooklyn, NY 11231",For Sale by Agent,"$5,995,000",Leslie J. Garfield
https://www.zillow.com/homedetails/21-Prospect-Park-W-Brooklyn-NY-11215/2096582981_zpid/,TOWNHOUSE,Brooklyn,"21 Prospect Park W, Brooklyn, NY 11215",For Sale by Agent,"$7,750,000",Douglas Elliman
https://www.zillow.com/homedetails/68-Schenck-Ave-Brooklyn-NY-11207/30637763_zpid/,SINGLE_FAMILY,Brooklyn,"68 Schenck Avenue, Cypress Hills, NY 11207",For Sale by Agent,"$950,000",NEXTHOME PLATINUM PROPERTIES
https://www.zillow.com/homedetails/619-E-86th-St-Brooklyn-NY-11236/30768216_zpid/,MULTI_FAMILY,Brooklyn,"619 E 86th St, Brooklyn, NY 11236",For Sale by Agent,"$1,299,500",Brooklyn Real Property Inc
https://www.zillow.com/homedetails/65-4th-Pl-Brooklyn-NY-11231/30570689_zpid/,MULTI_FAMILY,Brooklyn,"65 4th Pl, Brooklyn, NY 11231",For Sale by Agent,"$2,995,000",Corcoran
https://www.zillow.com/homedetails/1859-E-34th-St-Brooklyn-NY-11234/30783865_zpid/,SINGLE_FAMILY,Brooklyn,"1859 E 34th St, Brooklyn, NY 11234",For Sale by Agent,"$659,000",Bright Horizons Realty
https://www.zillow.com/homedetails/100-Veronica-Pl-Brooklyn-NY-11226/30666865_zpid/,SINGLE_FAMILY,Brooklyn,"100 Veronica Pl, Brooklyn, NY 11226",For Sale by Agent,"$699,999",Keller Williams Realty of Greater Nassau
https://www.zillow.com/homedetails/35-Carlton-Ave-Brooklyn-NY-11205/30614918_zpid/,SINGLE_FAMILY,Brooklyn,"35 Carlton Ave, Brooklyn, NY 11205",For Sale by Agent,"$1,749,000",Compass
https://www.zillow.com/homedetails/12-Hancock-St-Brooklyn-NY-11216/30614369_zpid/,MULTI_FAMILY,Brooklyn,"12 Hancock Street, Bedford-Stuyvesant, NY 11216",For Sale by Agent,"$1,200,000",Renken Realty LLC
https://www.zillow.com/homedetails/769-Carroll-St-Brooklyn-NY-11215/30586926_zpid/,MULTI_FAMILY,Brooklyn,"769 Carroll St, Brooklyn, NY 11215",For Sale by Agent,"$5,495,000",Leslie J. Garfield
https://www.zillow.com/homedetails/1623-Bay-Ridge-Ave-Brooklyn-NY-11204/30682926_zpid/,MULTI_FAMILY,Brooklyn,"1623 Bay Ridge Ave, Brooklyn, NY 11204",For Sale by Agent,"$1,680,000",Ben Bay Realty Co
https://www.zillow.com/homedetails/399-Monroe-St-Brooklyn-NY-11221/30609189_zpid/,MULTI_FAMILY,Brooklyn,"399 Monroe St, Brooklyn, NY 11221",For Sale by Agent,"$1,699,000",Top Nest Inc.
https://www.zillow.com/homedetails/1557-E-34th-St-Brooklyn-NY-11234/30756340_zpid/,SINGLE_FAMILY,Brooklyn,"1557 E 34th St, Brooklyn, NY 11234",For Sale by Agent,"$799,000",Madison Estates Sotheby's International Realty
https://www.zillow.com/homedetails/688-Remsen-Ave-Brooklyn-NY-11236/30655279_zpid/,MULTI_FAMILY,Brooklyn,"688 Remsen Avenue, Canarsie, NY 11236",For Sale by Agent,"$599,000",Twelve Stones Realty LLC
https://www.zillow.com/homedetails/2505-E-64th-St-Brooklyn-NY-11234/30788571_zpid/,SINGLE_FAMILY,Brooklyn,"2505 E 64th St, Brooklyn, NY 11234",For Sale by Agent,"$1,299,000",Korr Realty
https://www.zillow.com/homedetails/95-Monroe-St-Brooklyn-NY-11216/30614053_zpid/,MULTI_FAMILY,Brooklyn,"95 Monroe St, Brooklyn, NY 11216",For Sale by Agent,"$1,600,000",Corcoran
https://www.zillow.com/homedetails/26-Durland-Pl-Brooklyn-NY-11236/30773843_zpid/,SINGLE_FAMILY,Brooklyn,"26 Durland, Canarsie, NY 11236",For Sale by Agent,"$460,000",Unlimited Homes Realty Inc
https://www.zillow.com/homedetails/430-Avenue-X-2-Brooklyn-NY-11223/2053390492_zpid/,MULTI_FAMILY,Brooklyn,"430 Avenue X #2, Brooklyn, NY 11223",For Sale by Agent,"$948,000",ProBase Real Estate
https://www.zillow.com/homedetails/941-E-46th-St-Brooklyn-NY-11203/30663627_zpid/,MULTI_FAMILY,Brooklyn,"941 E 46th St, Brooklyn, NY 11203",For Sale by Agent,"$789,000",Keller Williams Realty Landmark
https://www.zillow.com/homedetails/1203-8th-Ave-APT-1L-Brooklyn-NY-11215/2115974459_zpid/,MULTI_FAMILY,Brooklyn,"1203 8th Ave APT 1L, Brooklyn, NY 11215",For Sale by Agent,"$2,500,000",Corcoran
https://www.zillow.com/homedetails/1125-E-57th-St-Brooklyn-NY-11234/30762636_zpid/,MULTI_FAMILY,Brooklyn,"1125 E 57th St, Brooklyn, NY 11234",For Sale by Agent,"$788,888",BHHS Fillmore R.E.
https://www.zillow.com/homedetails/1046-Sutter-Ave-Brooklyn-NY-11208/30640198_zpid/,MULTI_FAMILY,Brooklyn,"1046 Sutter Ave, Brooklyn, NY 11208",For Sale by Agent,"$675,000",Keller Williams Realty Landmark II
https://www.zillow.com/homedetails/5816-Avenue-O-Brooklyn-NY-11234/30781164_zpid/,MULTI_FAMILY,Brooklyn,"5816 Avenue O, Brooklyn, NY 11234",For Sale by Agent,"$599,000",Douglas Elliman
https://www.zillow.com/homedetails/185-Highland-Blvd-Brooklyn-NY-11207/30636485_zpid/,SINGLE_FAMILY,Brooklyn,"185 Highland Blvd, Brooklyn, NY 11207",For Sale by Agent,"$898,000",Pride Estates
https://www.zillow.com/homedetails/259-New-York-Ave-Brooklyn-NY-11216/30592912_zpid/,TOWNHOUSE,Brooklyn,"259 New York Ave, Brooklyn, NY 11216",For Sale by Agent,"$2,650,000",SERHANT.
https://www.zillow.com/homedetails/619-E-86th-St-Brooklyn-NY-11236/30768216_zpid/,MULTI_FAMILY,Brooklyn,"619 E 86th St, Brooklyn, NY 11236",For Sale by Agent,"$1,299,500",Brooklyn Real Property Inc
https://www.zillow.com/homedetails/1645-71st-St-Brooklyn-NY-11204/30703327_zpid/,SINGLE_FAMILY,Brooklyn,"1645 71st St, Brooklyn, NY 11204",For Sale by Agent,"$848,000",Century 21 Realty First
https://www.zillow.com/homedetails/552-E-80th-St-Brooklyn-NY-11236/30766733_zpid/,SINGLE_FAMILY,Brooklyn,"552 E 80th St, Brooklyn, NY 11236",For Sale by Agent,"$485,000",Talk of the Town Realty Corp.
https://www.zillow.com/homedetails/282-Macon-St-Brooklyn-NY-11216/124206954_zpid/,MULTI_FAMILY,Brooklyn,"282 Macon St, Brooklyn, NY 11216",For Sale by Agent,"$2,649,000",Gosen Properties
https://www.zillow.com/homedetails/7316-Ridge-Blvd-Brooklyn-NY-11209/30694475_zpid/,SINGLE_FAMILY,Brooklyn,"7316 Ridge Blvd, Brooklyn, NY 11209",For Sale by Agent,"$1,650,000",Remax Real Estate Professionals
https://www.zillow.com/homedetails/183-Prospect-Pl-Brooklyn-NY-11238/30589943_zpid/,MULTI_FAMILY,Brooklyn,"183 Prospect Pl, Brooklyn, NY 11238",For Sale by Agent,"$2,825,000",Dyer Estate Mgmt
https://www.zillow.com/homedetails/1336-Dean-St-Brooklyn-NY-11216/30591389_zpid/,SINGLE_FAMILY,Brooklyn,"1336 Dean St, Brooklyn, NY 11216",For Sale by Agent,"$925,000",5 Boro Realty Corp
https://www.zillow.com/homedetails/43-Dumont-Ave-Brooklyn-NY-11212/30632304_zpid/,MULTI_FAMILY,Brooklyn,"43 Dumont Ave, Brooklyn, NY 11212",For Sale by Agent,"$770,000",Keystone Realty USA Corp
https://www.zillow.com/homedetails/1237-81st-St-Brooklyn-NY-11228/30708827_zpid/,MULTI_FAMILY,Brooklyn,"1237 81st St, Brooklyn, NY 11228",For Sale by Agent,"$1,299,000",RE/MAX Elite
https://www.zillow.com/homedetails/1608-Shore-Blvd-Brooklyn-NY-11235/30791396_zpid/,SINGLE_FAMILY,Brooklyn,"1608 Shore Blvd, Brooklyn, NY 11235",For Sale by Agent,"$1,899,999",Amerihomes Realty of NY
